,adGroupId,adGroupName,attributedConversions14d,attributedConversions14dSameSKU,attributedConversions1d,attributedConversions1dSameSKU,attributedConversions30d,attributedConversions30dSameSKU,attributedConversions7d,attributedConversions7dSameSKU,attributedSales14d,attributedSales14dSameSKU,attributedSales1d,attributedSales1dSameSKU,attributedSales30d,attributedSales30dSameSKU,attributedSales7d,attributedSales7dSameSKU,attributedUnitsOrdered14d,attributedUnitsOrdered1d,attributedUnitsOrdered30d,attributedUnitsOrdered7d,campaignId,campaignName,clicks,cost,impressions
110,265817418814965,XCENTZ-Wireless Accessories -  Car Kit,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,99395938164399,Advertise Coupons,0,0.0,0
111,275032376310234,XCENTZ-Wireless Accessories -  Data Cables/Software,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,99395938164399,Advertise Coupons,0,0.0,0
112,208413504075410,(B07HJ1F4Z7) blue,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104598868781990,type c 10ft manual,0,0.0,0
113,168990526916037,XCENTZ-type c 10ft,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,0
114,192509100581450,XCENTZ-Wireless Accessories -  Batteries,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,0
115,80948204862915,XCENTZ-Wireless Accessories -  Car Kit,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,0
116,54154738729482,XCENTZ-Wireless Accessories -  Data Cables/Software,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,0
117,65182674261396,XCENTZ-Wireless Accessories -  Travel/Wall Chargers,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,0
118,36012183596666,XCENTZ-Wireless Cases -  Bipod/Tripod Cases,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,0
119,212809116890697,XCENTZ-Wireless Cases -  Cases,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,0
120,33588607414918,XCENTZ-Wireless Accessories -  Batteries,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279950538008192,Advertise Items with Low Traffic,0,0.0,0
121,19930963112853,XCENTZ-Wireless Accessories -  Car Kit,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279950538008192,Advertise Items with Low Traffic,0,0.0,0
122,166209773586265,XCENTZ-Wireless Accessories -  Data Cables/Software,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279950538008192,Advertise Items with Low Traffic,0,0.0,0
123,15932458525280,XCENTZ-Wireless Accessories -  Travel/Wall Chargers,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279950538008192,Advertise Items with Low Traffic,0,0.0,0
124,25653974905047,XCENTZ-Wireless Cases -  Cases,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279950538008192,Advertise Items with Low Traffic,0,0.0,0
125,213323872090835,travel adapter black,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151315342121737,travel adapter auto,0,0.0,490
126,273752120066077,B07HJ1F4Z7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200556436081846,type c 10ft auto,0,0.0,0
127,8241918127555,type c 商务款,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9337278538408,type c 金属头-6ft,0,0.0,0
128,131341377973123,type c all,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,244824920152534,type c 3ft manual,0,0.0,0
129,204523548180809,micro 6ft 2 pack,2,0,2,0,2,0,2,0,45.98,0.0,45.98,0.0,45.98,0.0,45.98,0.0,2,2,2,2,216060189431281,micro usb auto,17,20.59,12064
130,229162880126580,type c 2pack 6ft,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,118189475990222,type c cable 10ft auto,0,0.0,0
131,172021059332442,micro usb exact,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109605675659941,micro usb manual,0,0.0,729
132,249257749689823,3350 black,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,0,0.0,0
133,81876660537770,lightning 2 pack 6ft,7,5,7,5,7,5,7,5,207.92,167.94,207.92,167.94,207.92,167.94,207.92,167.94,8,8,8,8,163882395108605,lightning auto,49,100.16,60457
134,207901060164206,3350 red,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,0,0.0,0
135,75274715103779,type c 2 pack broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151337184167619,type c cable manual 1 pack,0,0.0,0
136,179949423907253,type c 2 pack 6ft,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151337184167619,type c cable manual 1 pack,0,0.0,0
137,121360539710319,lightning 6ft,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0
138,248371600995603,micro usb all,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,79059715848786,micro usb manual,0,0.0,0
139,276289578210144,3350 blue,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,0,0.0,0
140,67427596932231,(B07CZWXL3F) blue,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,54846112529957,3350 Portable charger manual,0,0.0,0
141,89727991116615,type c 10 ft,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151337184167619,type c cable manual 1 pack,0,0.0,0
142,240487898860631,lightning cable 6ft,4,4,4,4,4,4,4,4,71.96,71.96,71.96,71.96,71.96,71.96,71.96,71.96,4,4,4,4,32520377991508,Advertise Catalog,27,43.41,31493
143,68862122480206,lightning cable 3ft,7,2,7,2,7,2,7,2,133.93,33.98,133.93,33.98,133.93,33.98,133.93,33.98,7,7,7,7,163882395108605,lightning auto,65,110.77,79960
144,227067792086336,type c 10 ft,2,2,1,1,2,2,2,2,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,2,1,2,2,118189475990222,type c cable 10ft auto,31,38.16,25925
145,177146118199724,type c 6ft 2 pack,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,118189475990222,type c cable 10ft auto,0,0.0,0
146,100904972551245,type c 6ft,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,118189475990222,type c cable 10ft auto,0,0.0,0
147,29362561376998,lightning  6ft blue,9,7,6,4,9,7,8,6,160.91,125.93,106.94,71.96,160.91,125.93,142.92,107.94,9,6,9,8,163882395108605,lightning auto,29,60.23,22685
148,201211112470437,type c 3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,118189475990222,type c cable 10ft auto,0,0.0,0
149,215045563370143,lightning cable 6ft 1 pack new,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,163882395108605,lightning auto,0,0.0,0
150,27647499492890,lightning 2 pack broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0
151,236306291682681,lightning 6ft 2pack,2,0,1,0,2,0,2,0,53.98,0.0,25.99,0.0,53.98,0.0,53.98,0.0,2,1,2,2,32520377991508,Advertise Catalog,17,31.7,2401
152,409363017627,silicon case,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80941779237222,iPhone x leather case manual,8,5.99,896
153,260849867448760,lightning 3ft broad,4,2,3,2,4,2,4,2,112.95,68.97,94.96,68.97,112.95,68.97,112.95,68.97,5,4,5,5,109119336754127,lightning manual,6,13.49,4770
154,41175118445090,micro 2 pack 6ft,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,0
155,142955043456652,silicon case,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,266220536803884,iphone x case auto,0,0.0,0
156,116178010529386,type c 6ft 2pack,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32520377991508,Advertise Catalog,0,0.0,0
157,149167498184702,type c 3.0 6ft,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151337184167619,type c cable manual 1 pack,0,0.0,0
158,254317854328882,3350 exact low acos,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,54846112529957,3350 Portable charger manual,0,0.0,799
159,260785220895637,lightning 6ft exact,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,153233857527326,lightning 6ft exact,0,0.0,0
160,198304539726216,lightning 6ft exact,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0
161,196652168544147,lightning 2pack exact,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0
162,280505020652612,lightning 6ft broad,4,4,3,3,4,4,4,4,101.96,101.96,73.97,73.97,101.96,101.96,101.96,101.96,4,3,4,4,109119336754127,lightning manual,48,94.78,17739
163,227315355054440,lightning 6ft red,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,163882395108605,lightning auto,0,0.0,0
164,190856329192644,lightning 2 pack 3ft,5,1,5,1,5,1,5,1,127.95,25.99,127.95,25.99,127.95,25.99,127.95,25.99,5,5,5,5,163882395108605,lightning auto,58,103.31,72351
165,91259360506380,lightning 6ft broad 2,56,38,48,33,56,38,53,36,1179.43,773.62,1015.51,683.67,1179.43,773.62,1125.46,737.64,57,49,57,54,109119336754127,lightning manual,287,675.11,111246
166,202899315989636,Attr + main keywords  - broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0
167,202894152907658,type c 10ft broad main+len,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151337184167619,type c cable manual 1 pack,0,0.0,57
168,92730707291698,Auto-20181222,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,207128921638454,Surge Protector Auto,0,0.0,108
169,67751196192008,travel adapter broad,10,10,8,8,10,10,10,10,208.89,208.89,170.91,170.91,208.89,208.89,208.89,208.89,11,9,11,11,269492915958144,travel adapter manual,58,152.28,4443
170,80389395208389,lightning-2-pack-broad-2,15,9,13,9,15,9,15,9,415.85,251.91,361.87,251.91,415.85,251.91,415.85,251.91,15,13,15,15,109119336754127,lightning manual,61,161.4,23521
171,140458418558791,Ad-1-search-term,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,114165613447581,Surge Protector Manual,0,0.0,0
172,275812434281022,type c 10ft broad modify+main+len,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151337184167619,type c cable manual 1 pack,0,0.0,0
173,78240055387360,type c 3.0 6ft new,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151337184167619,type c cable manual 1 pack,0,0.0,0
174,26186600024794,Auto,6,5,3,3,6,5,5,4,150.94,132.95,77.97,77.97,150.94,132.95,124.95,106.96,6,3,6,5,194966030509958,48W 5 Port USB Charger Auto,71,111.59,40568
175,116491934183580,ad-2-product-targeting,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,114165613447581,Surge Protector Manual,0,0.0,0
176,270647454839967,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,129986902477932,48W Wall Charger Broad,0,0.0,0
177,62473447876527,travel & women exact,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,0,0.0,7
178,38510313127875,lightning-ASIN-Alternatives,3,2,2,2,3,2,3,2,53.97,35.98,35.98,35.98,53.97,35.98,53.97,35.98,3,2,3,3,109119336754127,lightning manual,8,17.02,5733
179,219715860603188,lightning-2-pack-broad-1,2,1,2,1,2,1,2,1,53.98,27.99,53.98,27.99,53.98,27.99,53.98,27.99,2,2,2,2,109119336754127,lightning manual,10,22.75,9144
180,266443684843789,x leather case broad,1,1,1,1,1,1,1,1,23.99,23.99,23.99,23.99,23.99,23.99,23.99,23.99,1,1,1,1,80941779237222,iPhone x leather case manual,23,21.52,2284
181,195748181803717,lightning 6ft main keyword exact,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0
182,81893448059916,Auto,1,1,1,1,1,1,1,1,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,1,1,1,1,562640138560,type c 2 pack  6 ft Auto,24,28.56,12721
183,12851970523497,scrren protector broad,5,5,4,4,5,5,5,5,74.95,74.95,59.96,59.96,74.95,74.95,74.95,74.95,5,4,5,5,176612412977,iphone x/xs/xr/xs max protector manual,16,15.25,2190
184,16847764530188,travel & trip &women,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,4,3.59,627
185,249677421004782,model + main keyword  - broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279592197780873,type c 2 pack 3ft  broad,0,0.0,0
186,23515342288201,travel adapter &rank broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,0,0.0,0
187,12464773453316,ad 3-sponsored high Conversion Rate,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,265911081529562,3350 Portable Charger New Manual,0,0.0,0
188,236225473766924,ad 2-Specification words,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,265911081529562,3350 Portable Charger New Manual,6,5.76,1605
189,81715323682285,Replacement - Broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279592197780873,type c 2 pack 3ft  broad,0,0.0,0
190,123707961788585,order keywords - Exact,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0
191,253171716800341,ligthning 2 pack exact-1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0
192,66111165865176,lightning 3ft main keyword exact,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0
193,56923039111876,type c product+charger,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151337184167619,type c cable manual 1 pack,0,0.0,126
194,137366448486853,ad 1-phone model,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,265911081529562,3350 Portable Charger New Manual,0,0.0,0
195,152049609274198,Brand + Main + Adj +Attr Broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0
196,264841317251877,type c 2 pack 6ft,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,118189475990222,type c cable 10ft auto,0,0.0,0
197,252037947532921,Longtail keywrods - broad -2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279592197780873,type c 2 pack 3ft  broad,0,0.0,0
198,225118346705502,chargers for / charger cable + model - Broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279592197780873,type c 2 pack 3ft  broad,0,0.0,0
199,99035041671729,kindle replacement broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109605675659941,micro usb manual,0,0.0,0
200,275443182560895,model + 1 /2 main keyword + attri  -2 Broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,239466965673944,type c 2 pack 6ft Manual,0,0.0,0
201,25239028870904,TOP ASIN,1,1,0,0,1,1,1,1,25.99,25.99,0.0,0.0,25.99,25.99,25.99,25.99,1,0,1,1,184186402061279,48W 5 Port usb charger Manual,3,4.7,1385
202,75741239249695,Longtail Keywords - Broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,279592197780873,type c 2 pack 3ft  broad,0,0.0,0
203,202322067989652,type c 6ft led,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151337184167619,type c cable manual 1 pack,1,0.93,12
204,123887589487213,lightning 6ft product&charger,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,0,0.0,0
205,77721605874087,adj + model + 1 /2 main keyword  Broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,239466965673944,type c 2 pack 6ft Manual,0,0.0,0
206,47727452787745,lightning 6ft ipad keyword broad,1,1,1,1,1,1,1,1,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,1,1,1,1,109119336754127,lightning manual,4,7.36,1855
207,49254880788949,Auto,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,168337767019556,Type c 2 pack 3ft Auto,0,0.0,0
208,182931120258808,fast charge + model  Broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,239466965673944,type c 2 pack 6ft Manual,1,1.07,282
209,210664001352651,chargers for + model  Broad,3,3,2,2,3,3,2,2,32.97,32.97,21.98,21.98,32.97,32.97,21.98,21.98,3,2,3,2,239466965673944,type c 2 pack 6ft Manual,10,12.67,2902
210,84335708743940,model + 1 /2 main keyword + attri  -1 Broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,239466965673944,type c 2 pack 6ft Manual,0,0.0,0
211,213619287108471,model + 2 main keyword broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,239466965673944,type c 2 pack 6ft Manual,1,0.78,60
212,45635087689556,fast charge + model + 1 main keywords  Broad,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,239466965673944,type c 2 pack 6ft Manual,1,1.8900000000000001,194
213,193430267653106,Bought Together ASIN,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0
214,245121686544739,iphone xs leather case,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5645563794769,iphone x leather case auto,0,0.0,231
215,111942443126376,iphone xs leather case,4,3,3,3,4,3,4,3,95.96,71.97,71.97,71.97,95.96,71.97,95.96,71.97,4,3,4,4,80941779237222,iPhone x leather case manual,45,49.36,4384
216,28005467161127,Ad1-20190213,23,20,17,15,23,20,21,18,717.74,627.77,555.8,497.82,717.74,627.77,665.76,575.79,26,20,26,24,202081842550767,10000 PD Auto,201,389.42,176748
217,69869087130695,iphone xr leather case,11,7,10,6,11,7,11,7,263.89,167.93,239.9,143.94,263.89,167.93,263.89,167.93,11,10,11,11,80941779237222,iPhone x leather case manual,93,98.8,5476
218,42080402943196,USB C ASIN,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,13,24.75,3865
219,20219386525681,iphone xs max leather case,1,1,1,1,1,1,1,1,23.99,23.99,23.99,23.99,23.99,23.99,23.99,23.99,1,1,1,1,80941779237222,iPhone x leather case manual,32,44.23,3158
220,263727142147800,iphone xs max leather case,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5645563794769,iphone x leather case auto,0,0.0,301
221,150594107761078,iphone xr leather case,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5645563794769,iphone x leather case auto,4,1.07,736
222,280010434113849,lightning 6ft red old,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,89110420379352,lightning  1 pack exact,0,0.0,0
223,249373086739026,travel adapter blue,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151315342121737,travel adapter auto,0,0.0,78
224,273736300801753,pd travel adapter,8,3,7,3,8,3,8,3,231.92,89.97,199.93,89.97,231.92,89.97,231.92,89.97,8,7,8,8,73802224836991,PD travel adapter auto,16,20.41,7134
225,199840211439292,lightning 2 pack 6 ft blue,46,32,41,27,46,32,44,30,1222.54,895.68,1110.58,783.72,1222.54,895.68,1166.56,839.7,47,42,47,45,156400894528966,lightning 2 pack exact,198,633.28,117255
226,37072191520327,silicon case,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5645563794769,iphone x leather case auto,1,0.29,443
227,236090549116086,lightning 6ft red,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,89110420379352,lightning  1 pack exact,0,0.0,0
228,152310076754501,Ad1-iPhone Charger,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,244826623773303,Lightning 2 Pack Exact,0,0.0,0
229,72239262629047,Ad1-iPhone Keywords,6,4,6,4,6,4,6,4,167.94,109.96,167.94,109.96,167.94,109.96,167.94,109.96,6,6,6,6,192520205291280,10000 PD Manual,51,124.02,10080
230,254391803387637,micro usb old,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,216060189431281,micro usb auto,1,0.64,1277
231,21481235601520,model + main keywords,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,1,1.43,903
232,194341928778315,3350 exact large search volume,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,54846112529957,3350 Portable charger manual,1,1.27,1914
233,13261120438814,Ad3-Main keywords,24,9,22,8,24,9,24,9,719.75,245.91,629.78,219.92,719.75,245.91,719.75,245.91,25,22,25,25,192520205291280,10000 PD Manual,215,500.27,52088
234,61738671876844,Main Keywords - Exact,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,0
235,221023311503296,Ad2-samsung & others,1,0,0,0,1,0,1,0,31.99,0.0,0.0,0.0,31.99,0.0,31.99,0.0,1,0,1,1,192520205291280,10000 PD Manual,6,15.65,511
236,65985970671166,iPhone x leather case,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5645563794769,iphone x leather case auto,0,0.0,59
237,3613915472713,brand + 2/3 main keyword,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184186402061279,48W 5 Port usb charger Manual,0,0.0,150
238,234331252234007,Lightning 6ft  blue,33,22,26,16,33,22,31,21,613.67,395.78,487.74,287.84,613.67,395.78,577.69,377.79,33,26,33,31,89110420379352,lightning  1 pack exact,185,438.31,81064
239,122249836436961,C + main keywords,7,7,7,7,7,7,7,7,181.93,181.93,181.93,181.93,181.93,181.93,181.93,181.93,7,7,7,7,184186402061279,48W 5 Port usb charger Manual,37,57.71,15306
240,212125992937488,Related Exact,1,1,1,1,1,1,1,1,25.99,25.99,25.99,25.99,25.99,25.99,25.99,25.99,1,1,1,1,184186402061279,48W 5 Port usb charger Manual,37,83.34,14645
241,110365893578131,lightning 3ft 2pack blue fixed,2,0,2,0,2,0,2,0,34.98,0.0,34.98,0.0,34.98,0.0,34.98,0.0,2,2,2,2,104274635796354,lightning cable fixed,4,9.81,5524
242,14255302692431,desktop + main keywords,2,1,2,1,2,1,2,1,55.98,25.99,55.98,25.99,55.98,25.99,55.98,25.99,2,2,2,2,184186402061279,48W 5 Port usb charger Manual,3,5.16,927
243,236653546158771,Ad2-Lightning Cable,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,244826623773303,Lightning 2 Pack Exact,0,0.0,0
244,216226507700629,Lightning 2 Pack-3,2,1,2,1,2,1,2,1,55.98,27.99,55.98,27.99,55.98,27.99,55.98,27.99,2,2,2,2,109119336754127,lightning manual,21,39.17,12460
245,141188503102381,power strip broad large search volume,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,114165613447581,Surge Protector Manual,0,0.0,0
